mdl,dset,mse_pred_train,mse_pred_test,mse_sim_train,mse_sim_test,seed,proportion,param_norm
"RBFSampler(216,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.005398139988774045,0.057154642962005515,0.25576217142161145,0.23608498801535693,8,0.5428675439323859,68.84605477066722
"RBFSampler(226,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.005293058243466205,0.11078807428550276,0.3291192745918675,0.2538966786682433,8,0.5689866029018296,70.11242142884466
"RBFSampler(237,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.005676754667267691,0.2939132346150139,0.623235433751323,0.43789810578034083,8,0.5963623316594643,76.81843976891795
"RBFSampler(248,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0034880511745895245,0.0817786085576066,0.17192630545522075,0.32043100433885485,8,0.6250551925273972,101.99894428369446
"RBFSampler(260,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.003995721762361303,0.15360396292360767,3.0220566118514185,1.66401414854411,8,0.6551285568595507,136.1153228917875
"RBFSampler(273,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.002957639581169769,0.3614384502846422,6.227011290579947,55.38685098781051,8,0.6866488450043,207.4753098625293
"RBFSampler(286,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0024874353362064655,0.4008053848624819,0.7286581896119244,0.8759077707210929,8,0.7196856730011519,217.02223655606562
"RBFSampler(300,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0022617665120860295,0.1321885638183431,78.82681857404052,3.176812858374505,8,0.7543120063354617,326.68152500938515
"RBFSampler(314,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0019382386106415678,0.49276196110447823,404.0990883503183,321.248838982528,8,0.7906043210907697,402.3521653626684
"RBFSampler(329,0.6,8,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.001678136827034106,0.4970672230014908,401.4660947624478,260.07890752044773,8,0.8286427728546842,550.9032168383785
