dset,mdl,mse_pred_test,mse_pred_train,mse_sim_test,mse_sim_train,proportion,seed,param_norm
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(123,0.6,1)",0.34185442120539383,0.08715786274764675,1.6246314149716239,0.9835029594276977,0.3088843596477481,1,61.01861451592585
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(129,0.6,1)",0.3002415924424332,0.0373949710820909,0.49986984667843404,0.6592522620035357,0.3237457542817644,1,70.97382584357156
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(135,0.6,1)",0.13685202547097755,0.018851442285833506,0.8806384391392014,0.3395014863124299,0.3393221771895328,1,53.624247189057634
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(142,0.6,1)",0.11246848440096074,0.029554025835129966,0.7203593189413935,0.46505260501350104,0.35564803062231287,1,47.49928767193261
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(149,0.6,1)",0.5359565046526196,0.03408113119898041,0.5825424095947161,0.804983018992216,0.372759372031494,1,66.32305929967798
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(156,0.6,1)",0.18066598179024576,0.023754896330962182,1.5288977895716545,0.6359114683976798,0.3906939937054617,1,74.99182035965323
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(163,0.6,1)",0.3025025335303704,0.02620195293979657,1.3367133686592139,0.4379234290156655,0.4094915062380424,1,70.08568934383021
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(171,0.6,1)",0.1263243110054994,0.024373326628977204,0.9646432923801885,0.7692234086321792,0.42919342601287774,1,62.59423859181665
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(179,0.6,1)",0.15131288814679483,0.022617320970632116,0.23873962380185565,0.4358200986585834,0.44984326689694454,1,80.48951010492881
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(188,0.6,1)",0.14224126675064167,0.012088697557124892,0.2603396200143881,0.888357368316742,0.47148663634573934,1,80.06103623953652
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(197,0.6,1)",0.10875900903662464,0.009050538909530954,0.26842238394685347,0.7677894561761013,0.49417133613238345,1,86.82954450211348
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(207,0.6,1)",0.16018805917811926,0.009095606867303766,15.680705370311752,5.405980924772889,0.517947467923121,1,117.99255694605849
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(217,0.6,1)",0.11764313339565319,0.005004298050936135,0.7044722480771881,0.10603739030291395,0.5428675439323859,1,92.3994877618701
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(227,0.6,1)",0.1898172761297513,0.005139685937923464,8.080239551137945,5.18143356622957,0.5689866029018296,1,135.7954223821121
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(238,0.6,1)",0.35255823712899453,0.0069950584641664945,52.16120090007262,23.843072010267306,0.5963623316594643,1,197.1784576505273
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(250,0.6,1)",0.2386583356830692,0.003925632493075785,0.4304658594405491,2.5378654042445787,0.6250551925273972,1,140.76215493430112
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(262,0.6,1)",0.14005751304556513,0.0035509364941548717,0.5225571107617072,20.66776205670052,0.6551285568595507,1,209.37334017256063
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(274,0.6,1)",0.5247559352984903,0.0038002066675745703,52.148926193269624,49.76628817553874,0.6866488450043,1,208.6772045490115
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(287,0.6,1)",0.5028868480841201,0.0029606515044659017,107.09786935952118,21.574973512634852,0.7196856730011519,1,244.90377754986633
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(301,0.6,1)",3.656397192567099,0.001856036166054066,1260.68099344968,1277.758893491744,0.7543120063354617,1,762.6565068399165
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(316,0.6,1)",3.371570736753834,0.0015839450719326179,2776.965709297271,2468.446678394036,0.7906043210907697,1,950.6169990749644
